Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
TXN_4697112,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Não Informado,2023-04-08
TXN_7897423,Não Informado,4.0,5.0,20.0,Não Informado,Não Informado,2023-05-24
TXN_6373380,Café,4.0,2.0,8.0,Dinheiro,Na Loja,2023-07-21
TXN_8668590,Biscoito,4.0,1.0,4.0,Carteira Digital,Não Informado,2023-04-18
TXN_9121676,Vitamina,4.0,4.0,16.0,Não Informado,Não Informado,2023-12-25
TXN_4956012,Sanduíche,1.0,4.0,4.0,Não Informado,Na Loja,2023-07-20
TXN_4341126,Bolo,2.0,3.0,6.0,Dinheiro,Não Informado,2023-07-01
TXN_9792412,Chá,4.0,1.5,6.0,Carteira Digital,Para Viagem,2023-06-15
TXN_2103018,Bolo,5.0,3.0,15.0,Cartão de Crédito,Na Loja,2023-11-24
TXN_9843421,Não Informado,3.0,3.0,9.0,Não Informado,Na Loja,2023-09-06
TXN_2227781,Bolo,1.0,3.0,3.0,Dinheiro,Para Viagem,2023-01-21
TXN_6159539,Suco,1.0,3.0,3.0,Carteira Digital,Não Informado,2023-01-12
TXN_8014766,Não Informado,1.0,4.0,4.0,Não Informado,Não Informado,2023-10-05
TXN_5234152,Biscoito,5.0,1.0,5.0,Carteira Digital,Para Viagem,2023-03-26
TXN_9468033,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-12-13
TXN_3132304,Sanduíche,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-01-21
TXN_6262910,Bolo,4.0,3.0,12.0,Dinheiro,Para Viagem,2023-07-02
TXN_7543841,Biscoito,3.0,1.0,3.0,Dinheiro,Na Loja,2023-11-07
TXN_7901672,Biscoito,1.0,1.0,1.0,Não Informado,Não Informado,2023-06-24
TXN_1058957,Suco,2.0,3.0,6.0,Dinheiro,Na Loja,2023-03-21
TXN_7635738,Café,4.0,2.0,8.0,Dinheiro,Para Viagem,2023-08-08
TXN_2728444,Salada,1.0,5.0,5.0,Carteira Digital,Para Viagem,2023-01-23
TXN_9073184,Bolo,2.0,3.0,6.0,Não Informado,Não Informado,2023-04-14
TXN_2044945,Não Informado,2.0,1.5,3.0,Dinheiro,Não Informado,2023-10-18
TXN_5665341,Chá,5.0,1.5,7.5,Dinheiro,Não Informado,2023-02-27
TXN_1509627,Suco,4.0,3.0,12.0,Carteira Digital,Não Informado,2023-03-23
TXN_7813066,Suco,1.0,3.0,3.0,Não Informado,Não Informado,2023-02-28
TXN_5518591,Biscoito,4.0,1.0,4.0,Carteira Digital,Não Informado,2023-09-21
TXN_6540415,Bolo,5.0,3.0,15.0,Não Informado,Não Informado,2023-05-27
TXN_2991726,Suco,5.0,3.0,15.0,Não Informado,Na Loja,2023-09-01
TXN_7939659,Bolo,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-07-26
TXN_7531403,Vitamina,2.0,4.0,8.0,Dinheiro,Na Loja,2023-07-08
TXN_3767196,Salada,4.0,5.0,20.0,Dinheiro,Não Informado,2023-08-30
TXN_3562332,Salada,5.0,5.0,25.0,Não Informado,Não Informado,2023-06-20
TXN_7302788,Café,1.0,2.0,2.0,Dinheiro,Na Loja,2023-09-18
TXN_9233948,Biscoito,4.0,1.0,4.0,Dinheiro,Não Informado,2023-03-26
TXN_1510673,Suco,3.0,3.0,9.0,Não Informado,Não Informado,2023-02-26
TXN_9867586,Vitamina,4.0,4.0,16.0,Não Informado,Na Loja,2023-06-02
TXN_1750875,Suco,3.0,3.0,9.0,Não Informado,Não Informado,2023-12-13
TXN_6397944,Salada,5.0,5.0,25.0,Não Informado,Não Informado,2023-10-31
TXN_5216430,Biscoito,3.0,1.0,3.0,Não Informado,Não Informado,2023-02-05
TXN_2723755,Suco,3.0,3.0,9.0,Dinheiro,Não Informado,2023-06-30
TXN_2313646,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-08-24
TXN_6327139,Não Informado,4.0,4.0,16.0,Não Informado,Para Viagem,
TXN_4028494,Bolo,3.0,3.0,9.0,Carteira Digital,Na Loja,2023-10-22
TXN_1412415,Suco,3.0,3.0,9.0,Dinheiro,Na Loja,2023-02-24
TXN_7398884,Não Informado,3.0,4.0,12.0,Não Informado,Para Viagem,2023-12-24
TXN_6546131,Café,4.0,2.0,8.0,Cartão de Crédito,Na Loja,2023-06-26
TXN_9030656,Suco,5.0,3.0,15.0,Carteira Digital,Para Viagem,2023-12-12
TXN_1950777,Salada,5.0,5.0,25.0,Dinheiro,Para Viagem,2023-08-26
TXN_4605239,Café,1.0,2.0,2.0,Cartão de Crédito,Não Informado,2023-08-06
TXN_8019396,Sanduíche,3.0,4.0,12.0,Não Informado,Não Informado,2023-10-20
TXN_3716685,Não Informado,5.0,4.0,20.0,Carteira Digital,Para Viagem,
TXN_1580822,Suco,5.0,3.0,15.0,Cartão de Crédito,Não Informado,
TXN_5060289,Chá,5.0,1.5,7.5,Cartão de Crédito,Não Informado,
TXN_7874772,Chá,1.0,1.5,1.5,Cartão de Crédito,Para Viagem,2023-04-26
TXN_2625464,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Na Loja,2023-10-06
TXN_9338442,Bolo,1.0,3.0,3.0,Carteira Digital,Na Loja,2023-12-29
TXN_2953908,Café,5.0,2.0,10.0,Cartão de Crédito,Na Loja,2023-10-11
TXN_2576936,Bolo,3.0,3.0,9.0,Dinheiro,Não Informado,2023-10-14
TXN_4586482,Suco,3.0,3.0,9.0,Não Informado,Na Loja,2023-09-04
TXN_3660806,Biscoito,5.0,1.0,5.0,Não Informado,Para Viagem,2023-02-14
TXN_8069514,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Não Informado,
TXN_6410244,Chá,4.0,1.5,6.0,Cartão de Crédito,Para Viagem,2023-01-06
TXN_5026431,Não Informado,5.0,4.0,20.0,Dinheiro,Não Informado,2023-12-05
TXN_3106348,Salada,4.0,5.0,20.0,Carteira Digital,Na Loja,2023-01-10
TXN_6216278,Café,4.0,2.0,8.0,Cartão de Crédito,Na Loja,2023-11-06
TXN_9947324,Sanduíche,2.0,4.0,8.0,Carteira Digital,Para Viagem,2023-08-22
TXN_9531434,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Para Viagem,2023-10-09
TXN_4104718,Biscoito,2.0,1.0,2.0,Dinheiro,Não Informado,2023-11-08
TXN_5789560,Suco,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-02-13
TXN_8285752,Biscoito,4.0,1.0,4.0,Não Informado,Na Loja,2023-01-07
TXN_8099340,Não Informado,4.0,1.5,6.0,Não Informado,Na Loja,2023-04-23
TXN_7733300,Vitamina,2.0,4.0,8.0,Dinheiro,Para Viagem,2023-12-10
TXN_4416331,Biscoito,1.0,1.0,1.0,Não Informado,Para Viagem,2023-02-13
TXN_3551665,Suco,4.0,3.0,12.0,Cartão de Crédito,Na Loja,2023-04-06
TXN_7377496,Não Informado,1.0,3.0,3.0,Cartão de Crédito,Para Viagem,2023-02-28
TXN_4637438,Salada,2.0,5.0,10.0,Não Informado,Para Viagem,2023-04-07
TXN_5493965,Suco,1.0,3.0,3.0,Não Informado,Não Informado,2023-06-16
TXN_2525207,Biscoito,2.0,1.0,2.0,Carteira Digital,Não Informado,2023-11-25
TXN_7354480,Bolo,2.0,3.0,6.0,Dinheiro,Não Informado,2023-01-17
TXN_6819128,Salada,1.0,5.0,5.0,Dinheiro,Não Informado,2023-10-19
TXN_5023419,Biscoito,3.0,1.0,3.0,Carteira Digital,Para Viagem,2023-02-26
TXN_9864890,Sanduíche,3.0,4.0,12.0,Não Informado,Na Loja,2023-12-06
TXN_8798330,Não Informado,1.0,2.0,2.0,Não Informado,Na Loja,2023-02-16
TXN_9951411,Café,1.0,2.0,2.0,Dinheiro,Na Loja,2023-08-09
TXN_6755795,Vitamina,5.0,4.0,20.0,Dinheiro,Não Informado,2023-02-22
TXN_7507071,Vitamina,2.0,4.0,8.0,Não Informado,Na Loja,2023-01-10
TXN_1018470,Suco,3.0,3.0,9.0,Não Informado,Não Informado,2023-01-14
TXN_2924262,Biscoito,5.0,1.0,5.0,Não Informado,Não Informado,2023-09-01
TXN_6472242,Sanduíche,1.0,4.0,4.0,Não Informado,Não Informado,2023-03-27
TXN_8482647,Sanduíche,5.0,4.0,20.0,Cartão de Crédito,Não Informado,2023-01-08
TXN_6994354,Salada,5.0,5.0,25.0,Não Informado,Para Viagem,2023-07-03
TXN_3520910,Salada,1.0,5.0,5.0,Cartão de Crédito,Para Viagem,2023-05-06
TXN_8589003,Chá,4.0,1.5,6.0,Dinheiro,Não Informado,2023-08-25
TXN_3219263,Vitamina,5.0,4.0,20.0,Não Informado,Para Viagem,2023-03-31
TXN_9619442,Bolo,4.0,3.0,12.0,Carteira Digital,Na Loja,2023-05-23
TXN_1050323,Suco,1.0,3.0,3.0,Não Informado,Na Loja,2023-03-10
TXN_8379815,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Não Informado,2023-07-31
TXN_6746916,Café,1.0,2.0,2.0,Dinheiro,Para Viagem,2023-11-15
TXN_1547717,Sanduíche,5.0,4.0,20.0,Não Informado,Não Informado,2023-12-15
TXN_8407982,Salada,2.0,5.0,10.0,Carteira Digital,Para Viagem,2023-09-17
TXN_3484276,Biscoito,5.0,1.0,5.0,Carteira Digital,Para Viagem,2023-06-14
TXN_3705669,Chá,2.0,1.5,3.0,Não Informado,Não Informado,2023-11-23
TXN_4105487,Sanduíche,4.0,4.0,16.0,Carteira Digital,Na Loja,2023-04-13
TXN_6856558,Suco,4.0,3.0,12.0,Não Informado,Para Viagem,2023-10-30
TXN_3669990,Chá,2.0,1.5,3.0,Dinheiro,Para Viagem,2023-01-27
TXN_5994713,Chá,3.0,1.5,4.5,Não Informado,Para Viagem,2023-03-05
TXN_8091357,Café,1.0,2.0,2.0,Dinheiro,Não Informado,2023-12-28
TXN_9555958,Vitamina,4.0,4.0,16.0,Carteira Digital,Para Viagem,2023-09-30
TXN_4194085,Salada,1.0,5.0,5.0,Cartão de Crédito,Não Informado,2023-05-25
TXN_7780748,Biscoito,3.0,1.0,3.0,Cartão de Crédito,Na Loja,2023-01-19
TXN_7914340,Chá,1.0,1.5,1.5,Não Informado,Não Informado,2023-09-04
TXN_7780786,Bolo,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-10-30
TXN_1048284,Salada,2.0,5.0,10.0,Dinheiro,Na Loja,2023-08-19
TXN_3301517,Salada,5.0,5.0,25.0,Cartão de Crédito,Na Loja,2023-04-13
TXN_3120848,Biscoito,1.0,1.0,1.0,Dinheiro,Na Loja,2023-11-01
TXN_3764807,Vitamina,2.0,4.0,8.0,Não Informado,Não Informado,2023-08-28
TXN_3315467,Sanduíche,2.0,4.0,8.0,Carteira Digital,Para Viagem,2023-11-17
TXN_9363990,Bolo,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-01-17
TXN_9666257,Suco,2.0,3.0,6.0,Não Informado,Na Loja,2023-09-27
TXN_1504466,Café,1.0,2.0,2.0,Dinheiro,Não Informado,2023-11-07
TXN_3324387,Não Informado,1.0,4.0,4.0,Cartão de Crédito,Não Informado,2023-12-13
TXN_7603895,Vitamina,5.0,4.0,20.0,Cartão de Crédito,Na Loja,
TXN_1477525,Salada,3.0,5.0,15.0,Dinheiro,Para Viagem,2023-11-06
TXN_9063624,Café,1.0,2.0,2.0,Cartão de Crédito,Não Informado,2023-04-21
TXN_1595139,Vitamina,5.0,4.0,20.0,Dinheiro,Não Informado,2023-08-24
TXN_8606912,Salada,5.0,5.0,25.0,Carteira Digital,Não Informado,2023-03-10
TXN_8548232,Sanduíche,4.0,4.0,16.0,Carteira Digital,Na Loja,2023-06-21
TXN_6074414,Salada,2.0,5.0,10.0,Cartão de Crédito,Não Informado,2023-11-13
TXN_2010658,Vitamina,3.0,4.0,12.0,Não Informado,Não Informado,2023-02-20
TXN_5070577,Biscoito,4.0,1.0,4.0,Cartão de Crédito,Para Viagem,2023-02-07
TXN_5426236,Não Informado,3.0,4.0,12.0,Dinheiro,Para Viagem,2023-08-31
TXN_8867957,Sanduíche,1.0,4.0,4.0,Carteira Digital,Não Informado,2023-01-04
TXN_3241422,Salada,2.0,5.0,10.0,Dinheiro,Para Viagem,2023-07-17
TXN_6036254,Não Informado,3.0,2.0,6.0,Cartão de Crédito,Não Informado,2023-09-20
TXN_3580048,Vitamina,5.0,4.0,20.0,Não Informado,Não Informado,2023-05-17
TXN_2756336,Vitamina,3.0,4.0,12.0,Cartão de Crédito,Para Viagem,2023-07-07
TXN_9691873,Suco,2.0,3.0,6.0,Carteira Digital,Para Viagem,2023-02-15
TXN_2466187,Café,2.0,2.0,4.0,Não Informado,Para Viagem,2023-04-18
TXN_9699116,Biscoito,2.0,1.0,2.0,Carteira Digital,Na Loja,
TXN_7964520,Café,1.0,2.0,2.0,Não Informado,Na Loja,2023-03-26
TXN_3185667,Chá,5.0,1.5,7.5,Carteira Digital,Não Informado,2023-12-26
TXN_8167741,Sanduíche,4.0,4.0,16.0,Não Informado,Para Viagem,2023-09-09
TXN_1015883,Biscoito,4.0,1.0,4.0,Dinheiro,Na Loja,2023-10-16
TXN_8838566,Bolo,5.0,3.0,15.0,Carteira Digital,Na Loja,2023-07-25
TXN_2423343,Chá,4.0,1.5,6.0,Não Informado,Na Loja,2023-09-25
TXN_1496038,Suco,4.0,3.0,12.0,Não Informado,Na Loja,2023-12-22
TXN_9484436,Salada,1.0,5.0,5.0,Cartão de Crédito,Na Loja,2023-01-20
TXN_7670699,Suco,1.0,3.0,3.0,Dinheiro,Na Loja,2023-12-24
TXN_7765640,Não Informado,1.0,2.0,2.0,Cartão de Crédito,Não Informado,2023-07-07
TXN_5412418,Não Informado,3.0,3.0,9.0,Dinheiro,Não Informado,2023-09-23
TXN_2053631,Salada,1.0,5.0,5.0,Cartão de Crédito,Não Informado,2023-03-21
TXN_3632064,Biscoito,5.0,1.0,5.0,Dinheiro,Não Informado,2023-02-12
TXN_4254587,Vitamina,1.0,4.0,4.0,Carteira Digital,Não Informado,2023-05-27
TXN_9605972,Bolo,3.0,3.0,9.0,Não Informado,Não Informado,2023-09-30
TXN_1323030,Salada,4.0,5.0,20.0,Não Informado,Na Loja,2023-03-30
TXN_7989903,Suco,2.0,3.0,6.0,Dinheiro,Não Informado,2023-06-19
TXN_7423885,Suco,4.0,3.0,12.0,Carteira Digital,Para Viagem,2023-09-06
TXN_1495371,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Para Viagem,2023-07-21
TXN_8934025,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-12-18
TXN_7515290,Vitamina,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-12-23
TXN_3711520,Chá,1.0,1.5,1.5,Não Informado,Na Loja,2023-06-29
TXN_3841683,Sanduíche,1.0,4.0,4.0,Não Informado,Na Loja,2023-06-20
TXN_9100530,Sanduíche,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-05-21
TXN_3112013,Sanduíche,5.0,4.0,20.0,Dinheiro,Na Loja,2023-01-06
TXN_7786787,Chá,1.0,1.5,1.5,Cartão de Crédito,Para Viagem,2023-07-08
TXN_7160196,Sanduíche,1.0,4.0,4.0,Não Informado,Na Loja,2023-12-06
TXN_4634894,Café,1.0,2.0,2.0,Não Informado,Não Informado,2023-12-09
TXN_8214944,Não Informado,3.0,1.5,4.5,Cartão de Crédito,Na Loja,2023-11-18
TXN_1080377,Bolo,2.0,3.0,6.0,Não Informado,Não Informado,2023-04-08
TXN_8566683,Vitamina,4.0,4.0,16.0,Dinheiro,Para Viagem,2023-08-09
TXN_2784588,Suco,2.0,3.0,6.0,Dinheiro,Para Viagem,2023-03-26
TXN_6110769,Biscoito,2.0,1.0,2.0,Não Informado,Não Informado,2023-03-02
TXN_9999124,Suco,2.0,3.0,6.0,Carteira Digital,Para Viagem,
TXN_1637334,Não Informado,2.0,1.5,3.0,Cartão de Crédito,Na Loja,2023-08-09
TXN_9514452,Não Informado,5.0,2.0,10.0,Cartão de Crédito,Para Viagem,2023-07-29
TXN_8787350,Sanduíche,5.0,4.0,20.0,Não Informado,Não Informado,2023-05-21
TXN_7533675,Vitamina,3.0,4.0,12.0,Não Informado,Na Loja,2023-10-28
TXN_2264601,Chá,1.0,1.5,1.5,Não Informado,Não Informado,2023-01-21
TXN_6024139,Suco,4.0,3.0,12.0,Carteira Digital,Não Informado,2023-08-15
TXN_9841397,Café,4.0,2.0,8.0,Dinheiro,Na Loja,2023-12-28
TXN_7302991,Não Informado,4.0,4.0,16.0,Carteira Digital,Para Viagem,2023-04-05
TXN_6093331,Vitamina,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-06-24
TXN_3087096,Chá,3.0,1.5,4.5,Dinheiro,Não Informado,2023-08-19
TXN_8324315,Salada,1.0,5.0,5.0,Não Informado,Não Informado,2023-08-07
TXN_8933679,Salada,3.0,5.0,15.0,Carteira Digital,Na Loja,2023-09-24
TXN_3528653,Bolo,1.0,3.0,3.0,Não Informado,Não Informado,2023-02-26
TXN_4256155,Bolo,5.0,3.0,15.0,Não Informado,Para Viagem,2023-04-06
TXN_7186675,Biscoito,4.0,1.0,4.0,Dinheiro,Não Informado,2023-11-09
TXN_5295223,Não Informado,5.0,5.0,25.0,Dinheiro,Na Loja,2023-03-23
TXN_8578861,Salada,5.0,5.0,25.0,Carteira Digital,Na Loja,2023-05-16
TXN_8028042,Café,3.0,2.0,6.0,Não Informado,Não Informado,2023-04-05
TXN_4021467,Café,2.0,2.0,4.0,Não Informado,Para Viagem,2023-04-02
TXN_4807037,Salada,5.0,5.0,25.0,Dinheiro,Na Loja,2023-12-08
TXN_3975938,Sanduíche,3.0,4.0,12.0,Cartão de Crédito,Não Informado,2023-09-04
TXN_3312653,Biscoito,5.0,1.0,5.0,Dinheiro,Para Viagem,2023-12-09
TXN_1405498,Suco,2.0,3.0,6.0,Não Informado,Para Viagem,2023-12-31
TXN_6571288,Sanduíche,2.0,4.0,8.0,Cartão de Crédito,Não Informado,2023-10-23
TXN_7560210,Suco,5.0,3.0,15.0,Não Informado,Para Viagem,2023-02-21
TXN_2905234,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Não Informado,2023-09-24
TXN_3630981,Café,2.0,2.0,4.0,Não Informado,Na Loja,2023-10-31
TXN_3339728,Suco,5.0,3.0,15.0,Não Informado,Na Loja,2023-05-13
TXN_3826298,Biscoito,3.0,1.0,3.0,Não Informado,Não Informado,2023-11-28
TXN_7854306,Sanduíche,1.0,4.0,4.0,Dinheiro,Na Loja,2023-09-17
TXN_6034709,Não Informado,2.0,2.0,4.0,Cartão de Crédito,Não Informado,2023-06-16
TXN_3072565,Suco,3.0,3.0,9.0,Cartão de Crédito,Não Informado,2023-07-09
TXN_9544977,Biscoito,4.0,1.0,4.0,Não Informado,Na Loja,2023-07-04
TXN_9924421,Bolo,5.0,3.0,15.0,Cartão de Crédito,Não Informado,
TXN_8374101,Salada,5.0,5.0,25.0,Cartão de Crédito,Não Informado,2023-08-16
TXN_5814878,Vitamina,2.0,4.0,8.0,Carteira Digital,Não Informado,2023-04-02
TXN_2398895,Suco,5.0,3.0,15.0,Carteira Digital,Na Loja,2023-04-04
TXN_1205020,Chá,5.0,1.5,7.5,Dinheiro,Não Informado,2023-10-03
TXN_4620459,Sanduíche,5.0,4.0,20.0,Dinheiro,Não Informado,
TXN_1631377,Café,5.0,2.0,10.0,Não Informado,Para Viagem,2023-06-07
TXN_6368424,Biscoito,3.0,1.0,3.0,Não Informado,Não Informado,
TXN_8116676,Bolo,2.0,3.0,6.0,Carteira Digital,Não Informado,2023-09-16
TXN_4116036,Salada,2.0,5.0,10.0,Cartão de Crédito,Na Loja,2023-01-22
TXN_3172090,Suco,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-05-09
TXN_5193568,Suco,3.0,3.0,9.0,Dinheiro,Não Informado,2023-12-10
TXN_3725152,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-07-08
TXN_8724711,Salada,3.0,5.0,15.0,Dinheiro,Na Loja,2023-02-07
TXN_9477344,Não Informado,2.0,1.0,2.0,Cartão de Crédito,Na Loja,2023-09-30
TXN_5899361,Bolo,1.0,3.0,3.0,Cartão de Crédito,Não Informado,2023-08-08
TXN_8261380,Bolo,3.0,3.0,9.0,Dinheiro,Na Loja,2023-10-01
TXN_1188551,Não Informado,2.0,2.0,4.0,Não Informado,Não Informado,2023-03-20
TXN_1887250,Chá,3.0,1.5,4.5,Não Informado,Para Viagem,2023-05-15
TXN_4799873,Biscoito,3.0,1.0,3.0,Carteira Digital,Na Loja,2023-03-04
TXN_9691151,Café,4.0,2.0,8.0,Não Informado,Na Loja,2023-08-23
TXN_3014261,Salada,4.0,5.0,20.0,Dinheiro,Na Loja,2023-11-29
TXN_9987991,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Para Viagem,2023-02-21
TXN_1093668,Café,2.0,2.0,4.0,Carteira Digital,Não Informado,2023-05-18
TXN_8279966,Café,3.0,2.0,6.0,Dinheiro,Na Loja,2023-08-24
TXN_3977835,Chá,5.0,1.5,7.5,Não Informado,Na Loja,2023-05-06
TXN_1758689,Vitamina,3.0,4.0,12.0,Dinheiro,Não Informado,2023-02-17
TXN_4312977,Suco,1.0,3.0,3.0,Carteira Digital,Na Loja,2023-03-15
TXN_6503526,Biscoito,5.0,1.0,5.0,Cartão de Crédito,Na Loja,2023-10-20
TXN_8676485,Salada,2.0,5.0,10.0,Não Informado,Na Loja,2023-04-28
TXN_7176851,Chá,4.0,1.5,6.0,Cartão de Crédito,Para Viagem,2023-11-20
TXN_8695037,Vitamina,2.0,4.0,8.0,Não Informado,Não Informado,2023-01-24
TXN_6632882,Vitamina,1.0,4.0,4.0,Carteira Digital,Na Loja,2023-04-30
TXN_7775016,Sanduíche,5.0,4.0,20.0,Dinheiro,Na Loja,2023-09-27
TXN_2176024,Café,5.0,2.0,10.0,Carteira Digital,Na Loja,2023-02-03
TXN_7051683,Não Informado,3.0,3.0,9.0,Carteira Digital,Na Loja,2023-11-16
TXN_3670041,Vitamina,3.0,4.0,12.0,Carteira Digital,Não Informado,2023-03-22
TXN_5124080,Biscoito,1.0,1.0,1.0,Cartão de Crédito,Na Loja,2023-01-14
TXN_3317649,Sanduíche,3.0,4.0,12.0,Não Informado,Para Viagem,2023-11-06
TXN_3953316,Biscoito,2.0,1.0,2.0,Carteira Digital,Não Informado,2023-06-06
TXN_6160209,Salada,3.0,5.0,15.0,Não Informado,Na Loja,2023-07-28
TXN_7089316,Chá,2.0,1.5,3.0,Dinheiro,Na Loja,2023-11-27
TXN_5421310,Café,4.0,2.0,8.0,Carteira Digital,Na Loja,2023-06-10
TXN_9081409,Não Informado,1.0,3.0,3.0,Cartão de Crédito,Na Loja,2023-06-16
TXN_6850528,Biscoito,3.0,1.0,3.0,Dinheiro,Na Loja,2023-10-13
TXN_6900182,Vitamina,3.0,4.0,12.0,Dinheiro,Na Loja,2023-09-10
TXN_2643748,Salada,3.0,5.0,15.0,Dinheiro,Não Informado,2023-11-28
TXN_4858908,Bolo,2.0,3.0,6.0,Dinheiro,Na Loja,2023-02-11
TXN_8972137,Não Informado,4.0,3.0,12.0,Cartão de Crédito,Na Loja,2023-05-15
TXN_2828785,Vitamina,1.0,4.0,4.0,Não Informado,Na Loja,2023-01-24
TXN_3489721,Café,3.0,2.0,6.0,Dinheiro,Não Informado,2023-09-27
TXN_4791031,Café,5.0,2.0,10.0,Dinheiro,Não Informado,
TXN_5223702,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Não Informado,2023-06-23
TXN_2788676,Biscoito,2.0,1.0,2.0,Carteira Digital,Não Informado,2023-11-05
TXN_1643447,Não Informado,1.0,3.0,3.0,Não Informado,Não Informado,2023-09-03
TXN_5172164,Chá,3.0,1.5,4.5,Carteira Digital,Na Loja,2023-09-13
TXN_2818867,Salada,3.0,5.0,15.0,Dinheiro,Não Informado,2023-01-11
TXN_1303984,Salada,4.0,5.0,20.0,Carteira Digital,Não Informado,2023-07-24
TXN_3373078,Vitamina,4.0,4.0,16.0,Carteira Digital,Na Loja,2023-12-01
TXN_3982146,Café,3.0,2.0,6.0,Não Informado,Na Loja,2023-07-09
TXN_1185156,Vitamina,4.0,4.0,16.0,Não Informado,Para Viagem,2023-03-23
TXN_6720290,Vitamina,1.0,4.0,4.0,Não Informado,Na Loja,2023-01-25
TXN_9365447,Não Informado,2.0,1.5,3.0,Dinheiro,Não Informado,2023-12-10
TXN_7701878,Vitamina,4.0,4.0,16.0,Cartão de Crédito,Na Loja,2023-08-11
TXN_7677817,Não Informado,1.0,2.0,2.0,Cartão de Crédito,Não Informado,2023-01-17
TXN_9983530,Vitamina,3.0,4.0,12.0,Não Informado,Não Informado,2023-01-04
TXN_4755934,Chá,2.0,1.5,3.0,Dinheiro,Não Informado,2023-12-29
TXN_2931198,Bolo,2.0,3.0,6.0,Cartão de Crédito,Na Loja,2023-04-21
TXN_7426387,Vitamina,5.0,4.0,20.0,Dinheiro,Não Informado,2023-10-30
TXN_3182547,Suco,3.0,3.0,9.0,Carteira Digital,Para Viagem,2023-07-28
TXN_6980463,Salada,1.0,5.0,5.0,Carteira Digital,Na Loja,2023-09-03
TXN_6708165,Suco,5.0,3.0,15.0,Não Informado,Na Loja,2023-10-19
TXN_4310629,Bolo,3.0,3.0,9.0,Cartão de Crédito,Para Viagem,2023-10-02
TXN_4650611,Café,1.0,2.0,2.0,Cartão de Crédito,Não Informado,2023-10-14
TXN_7952232,Chá,4.0,1.5,6.0,Dinheiro,Não Informado,2023-03-31
TXN_1593691,Sanduíche,2.0,4.0,8.0,Não Informado,Não Informado,2023-03-11
TXN_9432007,Biscoito,4.0,1.0,4.0,Não Informado,Não Informado,
TXN_3781198,Bolo,3.0,3.0,9.0,Carteira Digital,Na Loja,2023-11-04
TXN_3585464,Biscoito,3.0,1.0,3.0,Não Informado,Para Viagem,2023-09-12
TXN_8286164,Vitamina,1.0,4.0,4.0,Não Informado,Na Loja,2023-03-08
TXN_8851113,Chá,3.0,1.5,4.5,Carteira Digital,Não Informado,2023-12-23
TXN_9131136,Suco,2.0,3.0,6.0,Cartão de Crédito,Não Informado,2023-03-20
TXN_8872160,Salada,5.0,5.0,25.0,Carteira Digital,Não Informado,
TXN_1449065,Salada,2.0,5.0,10.0,Dinheiro,Não Informado,2023-10-03
TXN_1230311,Suco,3.0,3.0,9.0,Carteira Digital,Não Informado,2023-08-14
TXN_2325484,Salada,1.0,5.0,5.0,Carteira Digital,Para Viagem,2023-08-16
TXN_2647425,Suco,4.0,3.0,12.0,Cartão de Crédito,Não Informado,2023-07-30
TXN_5525916,Café,2.0,2.0,4.0,Dinheiro,Para Viagem,2023-03-02
TXN_4297979,Café,1.0,2.0,2.0,Carteira Digital,Na Loja,2023-08-14
TXN_1686323,Vitamina,4.0,4.0,16.0,Carteira Digital,Na Loja,2023-11-30
TXN_5373154,Bolo,3.0,3.0,9.0,Carteira Digital,Não Informado,2023-04-06
TXN_6225571,Vitamina,2.0,4.0,8.0,Cartão de Crédito,Para Viagem,2023-09-13
TXN_9772556,Café,5.0,2.0,10.0,Não Informado,Não Informado,2023-10-20
TXN_3033598,Sanduíche,5.0,4.0,20.0,Dinheiro,Para Viagem,2023-03-12
TXN_4382956,Não Informado,4.0,1.5,6.0,Cartão de Crédito,Não Informado,2023-11-16
TXN_8117583,Salada,1.0,5.0,5.0,Dinheiro,Na Loja,2023-02-25
TXN_1101527,Vitamina,5.0,4.0,20.0,Carteira Digital,Não Informado,2023-04-20
TXN_2118759,Café,2.0,2.0,4.0,Carteira Digital,Não Informado,2023-08-07
